example_id,tweet_id,thread_id,text,historical_reply,intent,secondary_intent,decision,escalation_reason,required_reply_points,forbidden_claims,annotator_confidence,annotator,reviewed
label-0303,1930972,1930977,"<HANDLE> Thanks for the reply. I am using VAIO E series, Windows 10, And #Spotify 1.0.66.478.g1296534d. Let me know about it.","<HANDLE> Cool! Can you try logging out of Spotify, restarting your device, and logging back in to see if that helps? Let us know how it goes /NY",,,,,,,,,no
label-0304,2586491,2586491,Hey <HANDLE> you're not letting us release our single on u because the album artwork matches the artwork from the A side of the single--please help cuz this is dumdum!!,"<HANDLE> Hey there! Our friends in Artist Support are the right folks to help with this. You can get in touch with them here: <URL> If you need anything else, just give us a shout 🙂 /KC",,,,,,,,,no
label-0305,326486,326486,"<HANDLE> updated to premium (after being on solo, then family) &amp;ALL of my playlists have gone. Never happened before. Where are they?!",<HANDLE> Hi there. Can you DM us your account's email address? We'll take a look backstage /LM <URL>,,,,,,,,,no
label-0306,2921971,2921971,I still wish the <HANDLE> iPad app was more like the desktop version and not the phone version. It just looks and feels really bad to use. Not how you make a tablet app at all.,<HANDLE> Hey there! What's happening exactly when you're using the app on your tablet? Can you let us know its current iOS and Spotify versions? We'll see what we can suggest /AR,,,,,,,,,no
label-0307,257836,257836,<HANDLE> ay why y'all charge me twice?,<HANDLE> Hey Christopher! We've just sent a DM your way. Let's carry on chatting there /CO,,,,,,,,,no
label-0308,223012,223013,<HANDLE> <HANDLE> :( heeey is there someway i could get this 😣😣,"<HANDLE> We’ll have it available to you as soon as it’s available to us! If you need anything else, give us a shout /RB",,,,,,,,,no
label-0309,853090,853092,<HANDLE> thank you friend!! :),"<HANDLE> Sure thing! If you need us again, you know where to find us. <URL> 🙂 /JN",,,,,,,,,no
label-0310,1207672,1207672,<HANDLE> Can I have some help about stopping someone from using my account?,<HANDLE> Hey Sam! Could you DM us your username or email address? We'll check under the hood /HC,,,,,,,,,no
label-0311,1965642,1965642,<HANDLE> Since when could you just decide to upgrade my subscription. I literally live on my own why would I need Spotify Family?,"<HANDLE> Hi David, we understand how you feel about this. Could you send us a DM with your account's email address or username? We'll take a look /AY <URL>",,,,,,,,,no
label-0312,1355042,1355042,<HANDLE> behind the lyrics are a nice idea but what i really want are actual lyrics,<HANDLE> Hey Kat! Lyrics is currently unavailable as we're making some big improvements to the feature. We'll share more updates soon /MA,,,,,,,,,no
label-0313,2234673,2234673,The latest version.. You've seen this complaint several times surely. Also it's been here for over a week. <URL>,"<HANDLE> We understand. Not to worry, we'll give out tech folks a nudge about this /JP",,,,,,,,,no
label-0314,2916599,2916599,Is <HANDLE> down???? I’m just trying to play a song ..... wtf,"<HANDLE> Hey, thanks for the report! We had a little hiccup earlier, but everything should be running just fine now /JS",,,,,,,,,no
label-0315,797682,797684,"<HANDLE> thought I'd retry just now, but cannot even login - I login using Facebook, but it keeps routing me back to signin page",<HANDLE> Got it! Could you DM us your account's username or email address? We'll take a look backstage /GU <URL>,,,,,,,,,no
label-0316,2560561,2560563,"<HANDLE> I tried, but nope, it didn't help.",<HANDLE> We see. Could you try a quick reinstall for us? Just follow the steps here: <URL> Let us know how this goes /CG,,,,,,,,,no
label-0317,1926845,1926845,<HANDLE> my account is with Facebook but I don’t want it as that sort of account anymore. I can’t disconnect Facebook in settings,"<HANDLE> Hey there, help's here! Can you DM us your account's username and email address? We'll take a look backstage /MQ <URL>",,,,,,,,,no
label-0318,483963,483967,<HANDLE> I meant the “music in year” actually. In 2015 and 2016 we got a playlist of our most streamed songs in that year. I cant find it now...,"<HANDLE> Oh, gotcha! Don't worry, we're definitely doing ""Wrapped"" this year. For now, keep your eyes peeled for more info in the coming weeks 👀 /JE",,,,,,,,,no
label-0319,1566955,1566955,"<HANDLE> if I’m already a premium subscriber, how do I add headspace ? Do I have to cancel my exist subscription &amp; lose playlists etc?",<HANDLE> Hey Chris! Could you send us a DM with your account's email address? We'll take a look backstage /QI <URL>,,,,,,,,,no
label-0320,782683,782675,<HANDLE> Help! Is there a way I can desactivate this in line remote? I can't use my earphones :(,"<HANDLE> 1: Hi Natalia! It's been a while since our last chat, so can you DM us your account's email address? If you can also include your...",,,,,,,,,no
label-0321,1337496,1337496,<HANDLE> ever since I updated to ios11 your app has been appalling fix it please,<HANDLE> Hey there! That doesn't sound good. Can you tell us more about what's happening? We'll see what we can suggest /MV,,,,,,,,,no
label-0322,1838470,1838470,<HANDLE> I tried to upgrade my account but you guys charged me twice AND left me on a free account wtf,"<HANDLE> Hey there, help's here! Can you DM us your account's email address and username? We'll get to the bottom of this 🔍 /CG <URL>",,,,,,,,,no
label-0323,2030403,2030403,"Hi there <HANDLE> I don't mind the ads, but if I change to premium will you stop giving me those annoying suggestions? You just never get one right. Cheers!","<HANDLE> Hi! We appreciate your feedback. Rest assured, you won't get any suggested tracks when you're on Premium. Hope this info helps /GK",,,,,,,,,no
label-0324,2364798,2364800,<HANDLE> No that's answered it perfectly. Cheers🖒,<HANDLE> Cool! You know where to find us if you ever need us again. <URL> 🙂 /AK,,,,,,,,,no
label-0325,1836165,1836174,"<HANDLE> I did the reinstall on mobile, that's where the problem happens. I did it but it still isn't working.",<HANDLE> Thanks for keeping us posted! We're currently looking into this at the moment. Hopefully we'll have a fix soon /CG,,,,,,,,,no
label-0326,620349,620351,<HANDLE> I only did the free 30 day trial btw.,<HANDLE> Got it! We appreciate your feedback and we'll make sure it's passed on to the right folks. Let us know if there's anything else we can help you with /ZO,,,,,,,,,no
label-0327,790567,790567,Seriously <HANDLE>... why can you not keep your app in working order?,<HANDLE> Hey Jenn! The cavalry's here. What's happening exactly? We'll see what we can do /AU,,,,,,,,,no
label-0328,1668809,1668809,"<HANDLE> I'm very happy with Spotify ""Premium."" It does seem you are in dire need of better curators in Rock and related genres.","<HANDLE> Hi! Our Curation team are independent &amp; use taste, data, research, and trends to create playlists, but we’ll pass on your feedback /RB",,,,,,,,,no
label-0329,2338010,2338010,<HANDLE> where tf is Super Slimey I’m boutta cancel my subscription I swear,<HANDLE> Hey there! Is this what you're looking for: <URL> /NS,,,,,,,,,no
label-0330,902043,902043,<HANDLE> why have i been charged for a family account when I've always had a single premium account?,<HANDLE> Hi! Help's here. Can you DM us your account's username and email address? We'll take a closer look /SV <URL>,,,,,,,,,no
label-0331,1868036,1868036,<HANDLE> please help I keep getting charged 9.99 and I havnt an account with you this is the second time I don't use Spotify at all,<HANDLE> Hey there! Can you DM us the first 6 and last 4 digits of your payment card that's been charged? We'll get to the bottom of this 🙂 /CG <URL>,,,,,,,,,no
label-0332,1197252,1197254,<HANDLE> Whether its initial active period matches the latest payment date or starts after the previous ending period,<HANDLE> Can you DM us your account's email address or username? We'll take a look backstage /NQ <URL>,,,,,,,,,no
label-0333,844342,844342,"<HANDLE> Is the Radio X radio within the app a <HANDLE> branded station, or just a station called Radio X?","<HANDLE> Hey Craig, help's here! Can you send us a screenshot of what you're seeing? We'd like to take a close look /JP",,,,,,,,,no
label-0334,544595,544591,<HANDLE> It cannot be formatted.,"<HANDLE> We understand. We don't have any info on this right now, but we'll let the right team know about what's happened /QI",,,,,,,,,no
label-0335,347205,347208,<HANDLE> Spotify 1.0.64.399.g4637b02a; macOS 10.13,<HANDLE> Thanks for the info. Does logging out &gt; restarting your computer &gt; logging back in help at all? Keep us posted /MT,,,,,,,,,no
label-0336,1878380,1878380,"<HANDLE> I have canceled Spotify two times. Usernames under xeafitra or artifaex, no longer exist!! Can't access!! Please stop charging me!!",<HANDLE> Hey there! We recommend deleting your tweet that contains your email address. Can you DM it to us instead? /RB <URL>,,,,,,,,,no
label-0337,2954690,2954688,<HANDLE> Finally found it. There was a comment box over the response area that needed to be closed to see where to respond. Message sent. Thanks!,<HANDLE> Thanks! We've just sent you a bit more info over DM. Let's carry on chatting there /GU,,,,,,,,,no
label-0338,73743,73743,"<HANDLE> pls help me, I just purchased premium, but the Behind Lyrics doesn't appear when I play one of the songs. I thought its because the device I have, Android. Bcs I logged in into iPhone, the Behind Lyrics appear. Thanks.","<HANDLE> Hey, sorry for the confusion! We're afraid Behind the Lyrics is only available for iPhone 5 or above at this time. If you need anything else, give us a shout /TR",,,,,,,,,no
label-0339,2916633,2916633,<HANDLE> <HANDLE> <HANDLE> sort your app out! <URL>,"<HANDLE> Hey Ricardo! We were off beat for a second, but we’re back on track now (excuse the puns) /CE",,,,,,,,,no
label-0340,953716,953716,"<HANDLE> Hi, I sent in an imminent cancellation inquiry, please have it checked ASAP. the case no. is <NUMBER>","<HANDLE> Hey, help's here! Can you DM us your account's email address? We'll check backstage /GK <URL>",,,,,,,,,no
label-0341,404215,404218,"<HANDLE> It's not every video ad, only certain ones. Could be the video format maybe? Next time it sticks I'll see if I can tell what the ad is for.","<HANDLE> Sounds like a great plan! We'd like to know which ads are affected, so we can take a closer look. We'll be waiting for your update /ME",,,,,,,,,no
label-0342,2218905,2218906,<HANDLE> I’m using IOS 11.1.1 and spotify version was the photo attached. The reputation album of taylor swift only contains ..ready for it and look what you made me do. <URL>,"<HANDLE> 2: For now, check out the singles: <URL> Hope this clears things up /AY",,,,,,,,,no
label-0343,496155,496155,"<HANDLE> Hi, I just paid for the Premium yearly plan offered to users in Canada ($99 CAD for 12 months) but my account still says I will be charged $9.99 for the month in 2 weeks. What's happening? Thank you!","<HANDLE> Hey Melodie, help's here! Could you shoot us a DM with your account's username and email address? We'll take a look backstage /VK <URL>",,,,,,,,,no
label-0344,206592,206592,"Is it on purpose that I can`t hear podcasts in my cell phone, but only is the PC or is just a bug? <HANDLE>","<HANDLE> Hey Adrine, help's here. What device, operating system, and Spotify version are you using? Is this happening to all podcasts? /AY",,,,,,,,,no
label-0345,1716838,1716838,Who the HELL took Empire State of Mind by Jay-Z off of <HANDLE> I️ AM FUMING,<HANDLE> Hey! Sometimes content gets temporarily removed because of licensing changes. Hopefully we'll have it available again soon /DF,,,,,,,,,no
label-0346,8689,8689,<HANDLE> not sure why the app has been slow to load and glitching music for the past couple months. Samsung galaxy s5,<HANDLE> Hey there! Can you let us know what Android and Spotify versions you're running? We'll see what we can suggest /NS,,,,,,,,,no
label-0347,2395828,2395828,"<HANDLE> Payment not working for Family account. Can't access nor change my payment details. Page keeps waiting to load. No changes in cards. Logged out and back in, same result. How to fix?",<HANDLE> Hi! We've sent a DM your way. We'll carry on helping out there /AY,,,,,,,,,no
label-0348,497708,497708,<HANDLE> lagu naif benci untuk mencinta kok kaga ada ya? 😔 Sedih,"<HANDLE> Hey! We can help out in English via Twitter, but we also have Bahasa support via email at <URL> /DF",,,,,,,,,no
